,index,year,month,week_day,regional_name,categories,problem_type_1,count
324,324,2009,2,5-Thursday,PORTÃO,CriminalBehaviour,Break-in,1
325,325,2009,2,5-Thursday,PORTÃO,CriminalBehaviour,Illitcit Substance,1
326,326,2009,2,5-Thursday,PORTÃO,CriminalBehaviour,Obscene/libelous acts,1
327,327,2009,2,5-Thursday,PORTÃO,CriminalBehaviour,Robbery,3
328,328,2009,2,5-Thursday,PORTÃO,CriminalBehaviour,Sexual harassment,1
329,329,2009,2,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Break-in,1
330,330,2009,2,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Robbery,1
331,331,2009,2,6-Friday,BAIRRO NOVO,CriminalBehaviour,Break-in,1
332,332,2009,2,6-Friday,BOA VISTA,CriminalBehaviour,Agression,1
333,333,2009,2,6-Friday,BOA VISTA,CriminalBehaviour,Break-in,2
334,334,2009,2,6-Friday,BOA VISTA,CriminalBehaviour,Illitcit Substance,1
335,335,2009,2,6-Friday,BOA VISTA,CriminalBehaviour,Robbery,2
336,336,2009,2,6-Friday,BOQUEIRÃO,CriminalBehaviour,Agression,1
337,337,2009,2,6-Friday,BOQUEIRÃO,CriminalBehaviour,Robbery,1
338,338,2009,2,6-Friday,BOQUEIRÃO,CriminalBehaviour,Theft,2
339,339,2009,2,6-Friday,CAJURU,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1
340,340,2009,2,6-Friday,CIC,CriminalBehaviour,Break-in,1
341,341,2009,2,6-Friday,CIC,CriminalBehaviour,Illitcit Substance,1
342,342,2009,2,6-Friday,CIC,CriminalBehaviour,Obscene/libelous acts,1
343,343,2009,2,6-Friday,CIC,CriminalBehaviour,Robbery,1
344,344,2009,2,6-Friday,MATRIZ,CriminalBehaviour,Agression,1
345,345,2009,2,6-Friday,MATRIZ,CriminalBehaviour,Break-in,6
346,346,2009,2,6-Friday,MATRIZ,CriminalBehaviour,False money,1
347,347,2009,2,6-Friday,MATRIZ,CriminalBehaviour,Illitcit Substance,7
348,348,2009,2,6-Friday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,3
349,349,2009,2,6-Friday,MATRIZ,CriminalBehaviour,Robbery,4
350,350,2009,2,6-Friday,MATRIZ,CriminalBehaviour,Theft,4
351,351,2009,2,6-Friday,PINHEIRINHO,CriminalBehaviour,Break-in,2
352,352,2009,2,6-Friday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,1
353,353,2009,2,6-Friday,PINHEIRINHO,CriminalBehaviour,Theft,1
354,354,2009,2,6-Friday,PORTÃO,CriminalBehaviour,Abuse of incapacitated persons,1
355,355,2009,2,6-Friday,PORTÃO,CriminalBehaviour,Break-in,4
356,356,2009,2,6-Friday,PORTÃO,CriminalBehaviour,Robbery,1
357,357,2009,2,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Agression,2
358,358,2009,2,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Break-in,1
359,359,2009,2,7-Saturday,BAIRRO NOVO,CriminalBehaviour,Robbery,2
360,360,2009,2,7-Saturday,BOA VISTA,CriminalBehaviour,Agression,1
361,361,2009,2,7-Saturday,BOA VISTA,CriminalBehaviour,Break-in,4
362,362,2009,2,7-Saturday,BOA VISTA,CriminalBehaviour,Robbery,1
363,363,2009,2,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Agression,1
364,364,2009,2,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Break-in,2
365,365,2009,2,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Robbery,3
366,366,2009,2,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Theft,1
367,367,2009,2,7-Saturday,CAJURU,CriminalBehaviour,Agression,1
368,368,2009,2,7-Saturday,CAJURU,CriminalBehaviour,Break-in,2
369,369,2009,2,7-Saturday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,1
370,370,2009,2,7-Saturday,CIC,CriminalBehaviour,Illitcit Substance,1
371,371,2009,2,7-Saturday,CIC,CriminalBehaviour,Robbery,1
372,372,2009,2,7-Saturday,MATRIZ,CriminalBehaviour,Agression,3
373,373,2009,2,7-Saturday,MATRIZ,CriminalBehaviour,Break-in,2
374,374,2009,2,7-Saturday,MATRIZ,CriminalBehaviour,Gambling,1
375,375,2009,2,7-Saturday,MATRIZ,CriminalBehaviour,Illitcit Substance,7
376,376,2009,2,7-Saturday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,1
377,377,2009,2,7-Saturday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,1
378,378,2009,2,7-Saturday,MATRIZ,CriminalBehaviour,Robbery,4
379,379,2009,2,7-Saturday,PINHEIRINHO,CriminalBehaviour,Break-in,2
380,380,2009,2,7-Saturday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,1
381,381,2009,2,7-Saturday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,1
382,382,2009,2,7-Saturday,PORTÃO,CriminalBehaviour,Agression,1
383,383,2009,2,7-Saturday,PORTÃO,CriminalBehaviour,Break-in,1
384,384,2009,2,7-Saturday,PORTÃO,CriminalBehaviour,Illitcit Substance,1
385,385,2009,2,7-Saturday,PORTÃO,CriminalBehaviour,Robbery,1
386,386,2009,2,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Agression,1
387,387,2009,2,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Break-in,2
388,388,2009,2,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Fishing in Prohibited Places,1
389,389,2009,2,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,1
390,390,2009,2,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Robbery,1
391,391,2009,3,1-Sunday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,1
392,392,2009,3,1-Sunday,BOA VISTA,CriminalBehaviour,Agression,3
393,393,2009,3,1-Sunday,BOA VISTA,CriminalBehaviour,Break-in,1
394,394,2009,3,1-Sunday,BOA VISTA,CriminalBehaviour,Illitcit Substance,1
395,395,2009,3,1-Sunday,BOA VISTA,CriminalBehaviour,Theft,2
396,396,2009,3,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Agression,2
397,397,2009,3,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Break-in,3
398,398,2009,3,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,2
399,399,2009,3,1-Sunday,CAJURU,CriminalBehaviour,Illitcit Substance,1
400,400,2009,3,1-Sunday,CAJURU,CriminalBehaviour,Robbery,1
401,401,2009,3,1-Sunday,CIC,CriminalBehaviour,Break-in,2
402,402,2009,3,1-Sunday,CIC,CriminalBehaviour,Robbery,2
403,403,2009,3,1-Sunday,CIC,CriminalBehaviour,Theft,3
404,404,2009,3,1-Sunday,MATRIZ,CriminalBehaviour,Agression,6
405,405,2009,3,1-Sunday,MATRIZ,CriminalBehaviour,Break-in,5
406,406,2009,3,1-Sunday,MATRIZ,CriminalBehaviour,Environmental crime,1
407,407,2009,3,1-Sunday,MATRIZ,CriminalBehaviour,Illitcit Substance,3
408,408,2009,3,1-Sunday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,1
409,409,2009,3,1-Sunday,PINHEIRINHO,CriminalBehaviour,Agression,1
410,410,2009,3,1-Sunday,PINHEIRINHO,CriminalBehaviour,Rape,1
411,411,2009,3,1-Sunday,PORTÃO,CriminalBehaviour,Agression,1
412,412,2009,3,1-Sunday,PORTÃO,CriminalBehaviour,Break-in,3
413,413,2009,3,1-Sunday,PORTÃO,CriminalBehaviour,Physical/Verbal Agression,1
414,414,2009,3,1-Sunday,PORTÃO,CriminalBehaviour,Robbery,4
415,415,2009,3,1-Sunday,PORTÃO,CriminalBehaviour,Sexual assault/rape,1
416,416,2009,3,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Agression,2
417,417,2009,3,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Break-in,6
418,418,2009,3,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Fraud (monetary),1
419,419,2009,3,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Obscene/libelous acts,1
420,420,2009,3,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Robbery,2
421,421,2009,3,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Theft,1
422,422,2009,3,2-Monday,BAIRRO NOVO,CriminalBehaviour,Gunshot,1
423,423,2009,3,2-Monday,BOA VISTA,CriminalBehaviour,Break-in,3
424,424,2009,3,2-Monday,BOA VISTA,CriminalBehaviour,Illegal possession,1
425,425,2009,3,2-Monday,BOA VISTA,CriminalBehaviour,Illitcit Substance,2
426,426,2009,3,2-Monday,BOA VISTA,CriminalBehaviour,Robbery,1
427,427,2009,3,2-Monday,BOQUEIRÃO,CriminalBehaviour,Agression,1
428,428,2009,3,2-Monday,BOQUEIRÃO,CriminalBehaviour,Break-in,1
429,429,2009,3,2-Monday,BOQUEIRÃO,CriminalBehaviour,Environmental crime,1
430,430,2009,3,2-Monday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,1
431,431,2009,3,2-Monday,BOQUEIRÃO,CriminalBehaviour,Robbery,2
432,432,2009,3,2-Monday,CAJURU,CriminalBehaviour,Illitcit Substance,2
433,433,2009,3,2-Monday,CAJURU,CriminalBehaviour,Robbery,1
434,434,2009,3,2-Monday,CIC,CriminalBehaviour,Break-in,2
435,435,2009,3,2-Monday,CIC,CriminalBehaviour,Fishing in Prohibited Places,1
436,436,2009,3,2-Monday,CIC,CriminalBehaviour,Obscene/libelous acts,1
437,437,2009,3,2-Monday,MATRIZ,CriminalBehaviour,Agression,1
438,438,2009,3,2-Monday,MATRIZ,CriminalBehaviour,Break-in,3
439,439,2009,3,2-Monday,MATRIZ,CriminalBehaviour,Illitcit Substance,5
440,440,2009,3,2-Monday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,1
441,441,2009,3,2-Monday,MATRIZ,CriminalBehaviour,Robbery,1
442,442,2009,3,2-Monday,MATRIZ,CriminalBehaviour,Theft,1
443,443,2009,3,2-Monday,PINHEIRINHO,CriminalBehaviour,Agression,1
444,444,2009,3,2-Monday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,1
445,445,2009,3,2-Monday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,1
446,446,2009,3,2-Monday,PINHEIRINHO,CriminalBehaviour,Robbery,1
447,447,2009,3,2-Monday,PORTÃO,CriminalBehaviour,Break-in,4
448,448,2009,3,2-Monday,PORTÃO,CriminalBehaviour,Fishing in Prohibited Places,1
449,449,2009,3,2-Monday,PORTÃO,CriminalBehaviour,Illitcit Substance,1
450,450,2009,3,2-Monday,PORTÃO,CriminalBehaviour,Robbery,3
451,451,2009,3,2-Monday,PORTÃO,CriminalBehaviour,Theft,2
452,452,2009,3,2-Monday,SANTA FELICIDADE,CriminalBehaviour,Agression,1
453,453,2009,3,2-Monday,SANTA FELICIDADE,CriminalBehaviour,Break-in,2
454,454,2009,3,2-Monday,SANTA FELICIDADE,CriminalBehaviour,Physical/Verbal Agression,2
455,455,2009,3,2-Monday,SANTA FELICIDADE,CriminalBehaviour,Robbery,1
456,456,2009,3,3-Tuesday,BAIRRO NOVO,CriminalBehaviour,Robbery,1
457,457,2009,3,3-Tuesday,BOA VISTA,CriminalBehaviour,Break-in,5
458,458,2009,3,3-Tuesday,BOA VISTA,CriminalBehaviour,Illegal possession,1
459,459,2009,3,3-Tuesday,BOA VISTA,CriminalBehaviour,Illitcit Substance,1
460,460,2009,3,3-Tuesday,BOA VISTA,CriminalBehaviour,Misuse of transport card,1
461,461,2009,3,3-Tuesday,BOA VISTA,CriminalBehaviour,Physical/Verbal Agression,1
462,462,2009,3,3-Tuesday,BOA VISTA,CriminalBehaviour,Robbery,2
463,463,2009,3,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Break-in,1
464,464,2009,3,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Illegal possession,1
465,465,2009,3,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,1
466,466,2009,3,3-Tuesday,CAJURU,CriminalBehaviour,Break-in,1
467,467,2009,3,3-Tuesday,CIC,CriminalBehaviour,Break-in,2
468,468,2009,3,3-Tuesday,CIC,CriminalBehaviour,Irregular Construction,1
469,469,2009,3,3-Tuesday,CIC,CriminalBehaviour,Misuse of transport card,2
470,470,2009,3,3-Tuesday,CIC,CriminalBehaviour,Theft,1
471,471,2009,3,3-Tuesday,MATRIZ,CriminalBehaviour,Break-in,4
472,472,2009,3,3-Tuesday,MATRIZ,CriminalBehaviour,Illitcit Substance,7
473,473,2009,3,3-Tuesday,MATRIZ,CriminalBehaviour,Robbery,4
474,474,2009,3,3-Tuesday,MATRIZ,CriminalBehaviour,Theft,1
475,475,2009,3,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Agression,1
476,476,2009,3,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Break-in,1
477,477,2009,3,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Robbery,1
478,478,2009,3,3-Tuesday,PORTÃO,CriminalBehaviour,Break-in,1
479,479,2009,3,3-Tuesday,PORTÃO,CriminalBehaviour,Physical/Verbal Agression,1
480,480,2009,3,3-Tuesday,PORTÃO,CriminalBehaviour,Robbery,1
481,481,2009,3,3-Tuesday,SANTA FELICIDADE,CriminalBehaviour,Break-in,2
482,482,2009,3,3-Tuesday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,1
483,483,2009,3,3-Tuesday,SANTA FELICIDADE,CriminalBehaviour,Robbery,1
484,484,2009,3,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Robbery,1
485,485,2009,3,4-Wednesday,BOA VISTA,CriminalBehaviour,Break-in,2
486,486,2009,3,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Break-in,2
487,487,2009,3,4-Wednesday,CAJURU,CriminalBehaviour,Break-in,1
488,488,2009,3,4-Wednesday,CAJURU,CriminalBehaviour,Theft,3
489,489,2009,3,4-Wednesday,MATRIZ,CriminalBehaviour,Agression,2
490,490,2009,3,4-Wednesday,MATRIZ,CriminalBehaviour,Break-in,4
491,491,2009,3,4-Wednesday,MATRIZ,CriminalBehaviour,Illitcit Substance,4
492,492,2009,3,4-Wednesday,MATRIZ,CriminalBehaviour,Misuse of transport card,1
493,493,2009,3,4-Wednesday,MATRIZ,CriminalBehaviour,Robbery,1
494,494,2009,3,4-Wednesday,MATRIZ,CriminalBehaviour,Theft,3
495,495,2009,3,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,1
496,496,2009,3,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Misuse of transport card,1
497,497,2009,3,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Obscene/libelous acts,1
498,498,2009,3,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Theft,1
499,499,2009,3,4-Wednesday,PORTÃO,CriminalBehaviour,Break-in,2
500,500,2009,3,4-Wednesday,PORTÃO,CriminalBehaviour,Robbery,2
501,501,2009,3,4-Wednesday,SANTA FELICIDADE,CriminalBehaviour,Robbery,1
502,502,2009,3,5-Thursday,BAIRRO NOVO,CriminalBehaviour,Break-in,1
503,503,2009,3,5-Thursday,BOA VISTA,CriminalBehaviour,Break-in,2
504,504,2009,3,5-Thursday,BOA VISTA,CriminalBehaviour,Illitcit Substance,1
505,505,2009,3,5-Thursday,BOA VISTA,CriminalBehaviour,Obscene/libelous acts,1
506,506,2009,3,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Fishing in Prohibited Places,2
507,507,2009,3,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,1
508,508,2009,3,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,1
509,509,2009,3,5-Thursday,CAJURU,CriminalBehaviour,Break-in,1
510,510,2009,3,5-Thursday,CIC,CriminalBehaviour,Misuse of transport card,1
511,511,2009,3,5-Thursday,CIC,CriminalBehaviour,Physical/Verbal Agression,1
512,512,2009,3,5-Thursday,MATRIZ,CriminalBehaviour,Break-in,3
513,513,2009,3,5-Thursday,MATRIZ,CriminalBehaviour,False Identity,1
514,514,2009,3,5-Thursday,MATRIZ,CriminalBehaviour,Illitcit Substance,3
515,515,2009,3,5-Thursday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,1
516,516,2009,3,5-Thursday,MATRIZ,CriminalBehaviour,Robbery,2
517,517,2009,3,5-Thursday,MATRIZ,CriminalBehaviour,Theft,1
518,518,2009,3,5-Thursday,PINHEIRINHO,CriminalBehaviour,Robbery,1
519,519,2009,3,5-Thursday,PORTÃO,CriminalBehaviour,Break-in,4
520,520,2009,3,5-Thursday,PORTÃO,CriminalBehaviour,Illegal possession,1
521,521,2009,3,5-Thursday,PORTÃO,CriminalBehaviour,Misuse of transport card,1
522,522,2009,3,5-Thursday,PORTÃO,CriminalBehaviour,Obscene/libelous acts,1
523,523,2009,3,5-Thursday,PORTÃO,CriminalBehaviour,Physical/Verbal Agression,1
524,524,2009,3,5-Thursday,PORTÃO,CriminalBehaviour,Robbery,3
525,525,2009,3,5-Thursday,PORTÃO,CriminalBehaviour,Theft,1
526,526,2009,3,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Break-in,1
527,527,2009,3,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Physical/Verbal Agression,1
528,528,2009,3,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Robbery,1
529,529,2009,3,6-Friday,BAIRRO NOVO,CriminalBehaviour,Agression,1
530,530,2009,3,6-Friday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,1
531,531,2009,3,6-Friday,BAIRRO NOVO,CriminalBehaviour,Theft,1
532,532,2009,3,6-Friday,BOA VISTA,CriminalBehaviour,Break-in,1
533,533,2009,3,6-Friday,BOA VISTA,CriminalBehaviour,Misuse of transport card,1
534,534,2009,3,6-Friday,BOA VISTA,CriminalBehaviour,Physical/Verbal Agression,1
535,535,2009,3,6-Friday,BOA VISTA,CriminalBehaviour,Robbery,1
536,536,2009,3,6-Friday,BOQUEIRÃO,CriminalBehaviour,Break-in,1
537,537,2009,3,6-Friday,BOQUEIRÃO,CriminalBehaviour,Robbery,2
538,538,2009,3,6-Friday,BOQUEIRÃO,CriminalBehaviour,Theft,1
539,539,2009,3,6-Friday,CAJURU,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1
540,540,2009,3,6-Friday,CAJURU,CriminalBehaviour,Sexual harassment,1
541,541,2009,3,6-Friday,CAJURU,CriminalBehaviour,Theft,1
542,542,2009,3,6-Friday,CIC,CriminalBehaviour,Break-in,3
543,543,2009,3,6-Friday,CIC,CriminalBehaviour,Illitcit Substance,2
544,544,2009,3,6-Friday,CIC,CriminalBehaviour,Robbery,1
545,545,2009,3,6-Friday,MATRIZ,CriminalBehaviour,Break-in,6
546,546,2009,3,6-Friday,MATRIZ,CriminalBehaviour,Illitcit Substance,6
547,547,2009,3,6-Friday,MATRIZ,CriminalBehaviour,Robbery,1
548,548,2009,3,6-Friday,MATRIZ,CriminalBehaviour,Sexual harassment,1
549,549,2009,3,6-Friday,PINHEIRINHO,CriminalBehaviour,Break-in,1
550,550,2009,3,6-Friday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,1
551,551,2009,3,6-Friday,PINHEIRINHO,CriminalBehaviour,Theft,1
552,552,2009,3,6-Friday,PORTÃO,CriminalBehaviour,Break-in,2
553,553,2009,3,6-Friday,PORTÃO,CriminalBehaviour,Illitcit Substance,1
554,554,2009,3,6-Friday,PORTÃO,CriminalBehaviour,Robbery,1
555,555,2009,3,6-Friday,PORTÃO,CriminalBehaviour,Theft,2
556,556,2009,3,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Agression,1
557,557,2009,3,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Corporal injury,1
558,558,2009,3,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Gunshot,1
559,559,2009,3,7-Saturday,BOA VISTA,CriminalBehaviour,Illitcit Substance,1
560,560,2009,3,7-Saturday,BOA VISTA,CriminalBehaviour,Theft,1
561,561,2009,3,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Break-in,2
562,562,2009,3,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Prostitution,1
563,563,2009,3,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Theft,1
564,564,2009,3,7-Saturday,CAJURU,CriminalBehaviour,Break-in,2
565,565,2009,3,7-Saturday,CAJURU,CriminalBehaviour,Theft,1
566,566,2009,3,7-Saturday,CIC,CriminalBehaviour,Break-in,4
567,567,2009,3,7-Saturday,CIC,CriminalBehaviour,Fishing in Prohibited Places,1
568,568,2009,3,7-Saturday,MATRIZ,CriminalBehaviour,Agression,2
569,569,2009,3,7-Saturday,MATRIZ,CriminalBehaviour,Break-in,2
570,570,2009,3,7-Saturday,MATRIZ,CriminalBehaviour,Illitcit Substance,1
571,571,2009,3,7-Saturday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,1
572,572,2009,3,7-Saturday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,2
573,573,2009,3,7-Saturday,MATRIZ,CriminalBehaviour,Robbery,2
574,574,2009,3,7-Saturday,MATRIZ,CriminalBehaviour,Theft,1
575,575,2009,3,7-Saturday,PINHEIRINHO,CriminalBehaviour,Agression,1
576,576,2009,3,7-Saturday,PINHEIRINHO,CriminalBehaviour,Illegal possession,1
577,577,2009,3,7-Saturday,PORTÃO,CriminalBehaviour,Agression,1
578,578,2009,3,7-Saturday,PORTÃO,CriminalBehaviour,Break-in,2
579,579,2009,3,7-Saturday,PORTÃO,CriminalBehaviour,Robbery,3
580,580,2009,3,7-Saturday,PORTÃO,CriminalBehaviour,Theft,1
581,581,2009,3,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,2
582,582,2009,3,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Physical/Verbal Agression,1
583,583,2009,4,1-Sunday,BAIRRO NOVO,CriminalBehaviour,Corporal injury,1
584,584,2009,4,1-Sunday,BOA VISTA,CriminalBehaviour,Agression,1
585,585,2009,4,1-Sunday,BOA VISTA,CriminalBehaviour,Break-in,4
586,586,2009,4,1-Sunday,BOA VISTA,CriminalBehaviour,Theft,1
587,587,2009,4,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Agression,1
588,588,2009,4,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,1
589,589,2009,4,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Robbery,1
590,590,2009,4,1-Sunday,CIC,CriminalBehaviour,Break-in,2
591,591,2009,4,1-Sunday,CIC,CriminalBehaviour,Gunshot,1
592,592,2009,4,1-Sunday,CIC,CriminalBehaviour,Misuse of transport card,1
593,593,2009,4,1-Sunday,CIC,CriminalBehaviour,Robbery,2
594,594,2009,4,1-Sunday,MATRIZ,CriminalBehaviour,Agression,1
595,595,2009,4,1-Sunday,MATRIZ,CriminalBehaviour,Break-in,5
596,596,2009,4,1-Sunday,MATRIZ,CriminalBehaviour,Robbery,2
597,597,2009,4,1-Sunday,MATRIZ,CriminalBehaviour,Theft,1
598,598,2009,4,1-Sunday,PINHEIRINHO,CriminalBehaviour,Break-in,1
599,599,2009,4,1-Sunday,PINHEIRINHO,CriminalBehaviour,Robbery,1
600,600,2009,4,1-Sunday,PORTÃO,CriminalBehaviour,Agression,1
601,601,2009,4,1-Sunday,PORTÃO,CriminalBehaviour,Robbery,1
602,602,2009,4,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Agression,1
603,603,2009,4,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Break-in,3
604,604,2009,4,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Illegal possession,1
605,605,2009,4,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,1
606,606,2009,4,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Robbery,2
607,607,2009,4,2-Monday,BAIRRO NOVO,CriminalBehaviour,Robbery,2
608,608,2009,4,2-Monday,BOA VISTA,CriminalBehaviour,Break-in,3
609,609,2009,4,2-Monday,BOA VISTA,CriminalBehaviour,Environmental crime,1
610,610,2009,4,2-Monday,BOA VISTA,CriminalBehaviour,Fishing in Prohibited Places,1
611,611,2009,4,2-Monday,BOA VISTA,CriminalBehaviour,Illitcit Substance,1
612,612,2009,4,2-Monday,BOA VISTA,CriminalBehaviour,Theft,1
613,613,2009,4,2-Monday,BOQUEIRÃO,CriminalBehaviour,Fishing in Prohibited Places,3
614,614,2009,4,2-Monday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,1
615,615,2009,4,2-Monday,BOQUEIRÃO,CriminalBehaviour,Obscene/libelous acts,1
616,616,2009,4,2-Monday,BOQUEIRÃO,CriminalBehaviour,Robbery,1
617,617,2009,4,2-Monday,BOQUEIRÃO,CriminalBehaviour,Theft,1
618,618,2009,4,2-Monday,CAJURU,CriminalBehaviour,Theft,1
619,619,2009,4,2-Monday,CIC,CriminalBehaviour,Break-in,1
620,620,2009,4,2-Monday,CIC,CriminalBehaviour,Theft,1
621,621,2009,4,2-Monday,MATRIZ,CriminalBehaviour,Agression,1
622,622,2009,4,2-Monday,MATRIZ,CriminalBehaviour,Gunshot,1
623,623,2009,4,2-Monday,MATRIZ,CriminalBehaviour,Illitcit Substance,2
624,624,2009,4,2-Monday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,2
625,625,2009,4,2-Monday,MATRIZ,CriminalBehaviour,Robbery,2
626,626,2009,4,2-Monday,MATRIZ,CriminalBehaviour,Theft,1
627,627,2009,4,2-Monday,PINHEIRINHO,CriminalBehaviour,Break-in,1
628,628,2009,4,2-Monday,PINHEIRINHO,CriminalBehaviour,Gunshot,1
629,629,2009,4,2-Monday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,1
630,630,2009,4,2-Monday,PINHEIRINHO,CriminalBehaviour,Obscene/libelous acts,1
631,631,2009,4,2-Monday,PINHEIRINHO,CriminalBehaviour,Robbery,1
632,632,2009,4,2-Monday,PINHEIRINHO,CriminalBehaviour,Sexual harassment,1
633,633,2009,4,2-Monday,PINHEIRINHO,CriminalBehaviour,Theft,1
634,634,2009,4,2-Monday,PORTÃO,CriminalBehaviour,Break-in,1
635,635,2009,4,2-Monday,PORTÃO,CriminalBehaviour,Obscene/libelous acts,1
636,636,2009,4,2-Monday,PORTÃO,CriminalBehaviour,Robbery,1
637,637,2009,4,2-Monday,PORTÃO,CriminalBehaviour,Theft,1
638,638,2009,4,2-Monday,SANTA FELICIDADE,CriminalBehaviour,Break-in,3
639,639,2009,4,2-Monday,SANTA FELICIDADE,CriminalBehaviour,Corporal injury,1
640,640,2009,4,2-Monday,SANTA FELICIDADE,CriminalBehaviour,Theft,1
641,641,2009,4,3-Tuesday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,1
642,642,2009,4,3-Tuesday,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,2
643,643,2009,4,3-Tuesday,BOA VISTA,CriminalBehaviour,Agression,1
644,644,2009,4,3-Tuesday,BOA VISTA,CriminalBehaviour,Break-in,5
645,645,2009,4,3-Tuesday,BOA VISTA,CriminalBehaviour,Robbery,1
646,646,2009,4,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,False money,1
647,647,2009,4,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Fishing in Prohibited Places,1
648,648,2009,4,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Robbery,1
649,649,2009,4,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Theft,1
