,index,year,month,week_day,weekDay_rads,categories,problem_type_1,count
316,316,2009,5,3-Tuesday,4.263590029871862,CriminalBehaviour,Physical/Verbal Agression,2
317,317,2009,5,3-Tuesday,4.263590029871862,CriminalBehaviour,Robbery,10
318,318,2009,5,3-Tuesday,4.263590029871862,CriminalBehaviour,Theft,1
319,319,2009,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Agression,7
320,320,2009,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Break-in,10
321,321,2009,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Child grooming/enticement,1
322,322,2009,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Environmental crime,1
323,323,2009,5,4-Wednesday,5.161187930897517,CriminalBehaviour,False money,1
324,324,2009,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Favouring prostitution,1
325,325,2009,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Fishing in Prohibited Places,2
326,326,2009,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Illitcit Substance,9
327,327,2009,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Misuse of transport card,2
328,328,2009,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Robbery,6
329,329,2009,5,4-Wednesday,5.161187930897517,CriminalBehaviour,Theft,3
330,330,2009,5,5-Thursday,6.058785831923172,CriminalBehaviour,Break-in,10
331,331,2009,5,5-Thursday,6.058785831923172,CriminalBehaviour,Fraud (monetary),1
332,332,2009,5,5-Thursday,6.058785831923172,CriminalBehaviour,Illitcit Substance,7
333,333,2009,5,5-Thursday,6.058785831923172,CriminalBehaviour,Misuse of transport card,1
334,334,2009,5,5-Thursday,6.058785831923172,CriminalBehaviour,Murder,1
335,335,2009,5,5-Thursday,6.058785831923172,CriminalBehaviour,Obscene/libelous acts,1
336,336,2009,5,5-Thursday,6.058785831923172,CriminalBehaviour,Physical/Verbal Agression,1
337,337,2009,5,5-Thursday,6.058785831923172,CriminalBehaviour,Robbery,4
338,338,2009,5,5-Thursday,6.058785831923172,CriminalBehaviour,Sexual assault/rape,1
339,339,2009,5,5-Thursday,6.058785831923172,CriminalBehaviour,Theft,3
340,340,2009,5,6-Friday,0.6731984257692414,CriminalBehaviour,Agression,4
341,341,2009,5,6-Friday,0.6731984257692414,CriminalBehaviour,Break-in,8
342,342,2009,5,6-Friday,0.6731984257692414,CriminalBehaviour,Fishing in Prohibited Places,4
343,343,2009,5,6-Friday,0.6731984257692414,CriminalBehaviour,Illitcit Substance,13
344,344,2009,5,6-Friday,0.6731984257692414,CriminalBehaviour,Misuse of transport card,2
345,345,2009,5,6-Friday,0.6731984257692414,CriminalBehaviour,Obscene/libelous acts,1
346,346,2009,5,6-Friday,0.6731984257692414,CriminalBehaviour,Physical/Verbal Agression,1
347,347,2009,5,6-Friday,0.6731984257692414,CriminalBehaviour,Robbery,7
348,348,2009,5,6-Friday,0.6731984257692414,CriminalBehaviour,Sexual harassment,2
349,349,2009,5,6-Friday,0.6731984257692414,CriminalBehaviour,Theft,9
350,350,2009,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Agression,3
351,351,2009,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Break-in,14
352,352,2009,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Corporal injury,1
353,353,2009,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Environmental crime,1
354,354,2009,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Gunshot,2
355,355,2009,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Illitcit Substance,9
356,356,2009,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Misuse of transport card,2
357,357,2009,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Physical/Verbal Agression,3
358,358,2009,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Robbery,7
359,359,2009,5,7-Saturday,1.5707963267948966,CriminalBehaviour,Theft,8
360,360,2009,6,1-Sunday,2.4683942278205517,CriminalBehaviour,Agression,5
361,361,2009,6,1-Sunday,2.4683942278205517,CriminalBehaviour,Break-in,16
362,362,2009,6,1-Sunday,2.4683942278205517,CriminalBehaviour,Corporal injury,1
363,363,2009,6,1-Sunday,2.4683942278205517,CriminalBehaviour,Illitcit Substance,3
364,364,2009,6,1-Sunday,2.4683942278205517,CriminalBehaviour,Obscene/libelous acts,1
365,365,2009,6,1-Sunday,2.4683942278205517,CriminalBehaviour,Physical/Verbal Agression,4
366,366,2009,6,1-Sunday,2.4683942278205517,CriminalBehaviour,Possession of explosive device,1
367,367,2009,6,1-Sunday,2.4683942278205517,CriminalBehaviour,Robbery,7
368,368,2009,6,1-Sunday,2.4683942278205517,CriminalBehaviour,Theft,4
369,369,2009,6,2-Monday,3.365992128846207,CriminalBehaviour,Agression,4
370,370,2009,6,2-Monday,3.365992128846207,CriminalBehaviour,Break-in,11
371,371,2009,6,2-Monday,3.365992128846207,CriminalBehaviour,Illitcit Substance,6
372,372,2009,6,2-Monday,3.365992128846207,CriminalBehaviour,"Loss, concealment or destruction of books or documents",1
373,373,2009,6,2-Monday,3.365992128846207,CriminalBehaviour,Misuse of transport card,1
374,374,2009,6,2-Monday,3.365992128846207,CriminalBehaviour,Obscene/libelous acts,4
375,375,2009,6,2-Monday,3.365992128846207,CriminalBehaviour,Physical/Verbal Agression,2
376,376,2009,6,2-Monday,3.365992128846207,CriminalBehaviour,Robbery,7
377,377,2009,6,2-Monday,3.365992128846207,CriminalBehaviour,Theft,4
378,378,2009,6,3-Tuesday,4.263590029871862,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1
379,379,2009,6,3-Tuesday,4.263590029871862,CriminalBehaviour,Agression,1
380,380,2009,6,3-Tuesday,4.263590029871862,CriminalBehaviour,Break-in,14
381,381,2009,6,3-Tuesday,4.263590029871862,CriminalBehaviour,Gang-sacking/pillaging,1
382,382,2009,6,3-Tuesday,4.263590029871862,CriminalBehaviour,Gunshot,1
383,383,2009,6,3-Tuesday,4.263590029871862,CriminalBehaviour,Illitcit Substance,8
384,384,2009,6,3-Tuesday,4.263590029871862,CriminalBehaviour,Misuse of transport card,2
385,385,2009,6,3-Tuesday,4.263590029871862,CriminalBehaviour,Obscene/libelous acts,1
386,386,2009,6,3-Tuesday,4.263590029871862,CriminalBehaviour,Physical/Verbal Agression,5
387,387,2009,6,3-Tuesday,4.263590029871862,CriminalBehaviour,Robbery,6
388,388,2009,6,3-Tuesday,4.263590029871862,CriminalBehaviour,Theft,5
389,389,2009,6,4-Wednesday,5.161187930897517,CriminalBehaviour,Agression,2
390,390,2009,6,4-Wednesday,5.161187930897517,CriminalBehaviour,Break-in,13
391,391,2009,6,4-Wednesday,5.161187930897517,CriminalBehaviour,Fraud (monetary),1
392,392,2009,6,4-Wednesday,5.161187930897517,CriminalBehaviour,Illitcit Substance,6
393,393,2009,6,4-Wednesday,5.161187930897517,CriminalBehaviour,Irregular Construction,1
394,394,2009,6,4-Wednesday,5.161187930897517,CriminalBehaviour,Obscene/libelous acts,2
395,395,2009,6,4-Wednesday,5.161187930897517,CriminalBehaviour,Physical/Verbal Agression,2
396,396,2009,6,4-Wednesday,5.161187930897517,CriminalBehaviour,Robbery,3
397,397,2009,6,4-Wednesday,5.161187930897517,CriminalBehaviour,Theft,2
398,398,2009,6,5-Thursday,6.058785831923172,CriminalBehaviour,Agression,5
399,399,2009,6,5-Thursday,6.058785831923172,CriminalBehaviour,Break-in,13
400,400,2009,6,5-Thursday,6.058785831923172,CriminalBehaviour,Fishing in Prohibited Places,1
401,401,2009,6,5-Thursday,6.058785831923172,CriminalBehaviour,Illitcit Substance,6
402,402,2009,6,5-Thursday,6.058785831923172,CriminalBehaviour,Misuse of transport card,2
403,403,2009,6,5-Thursday,6.058785831923172,CriminalBehaviour,Obscene/libelous acts,2
404,404,2009,6,5-Thursday,6.058785831923172,CriminalBehaviour,Physical/Verbal Agression,2
405,405,2009,6,5-Thursday,6.058785831923172,CriminalBehaviour,Robbery,7
406,406,2009,6,5-Thursday,6.058785831923172,CriminalBehaviour,Theft,2
407,407,2009,6,6-Friday,0.6731984257692414,CriminalBehaviour,Agression,5
408,408,2009,6,6-Friday,0.6731984257692414,CriminalBehaviour,Break-in,7
409,409,2009,6,6-Friday,0.6731984257692414,CriminalBehaviour,Corporal injury,1
410,410,2009,6,6-Friday,0.6731984257692414,CriminalBehaviour,Illitcit Substance,5
411,411,2009,6,6-Friday,0.6731984257692414,CriminalBehaviour,Obscene/libelous acts,1
412,412,2009,6,6-Friday,0.6731984257692414,CriminalBehaviour,Physical/Verbal Agression,2
413,413,2009,6,6-Friday,0.6731984257692414,CriminalBehaviour,Robbery,9
414,414,2009,6,6-Friday,0.6731984257692414,CriminalBehaviour,Theft,4
415,415,2009,6,7-Saturday,1.5707963267948966,CriminalBehaviour,Agression,6
416,416,2009,6,7-Saturday,1.5707963267948966,CriminalBehaviour,Break-in,19
417,417,2009,6,7-Saturday,1.5707963267948966,CriminalBehaviour,Gunshot,1
418,418,2009,6,7-Saturday,1.5707963267948966,CriminalBehaviour,Illegal possession,2
419,419,2009,6,7-Saturday,1.5707963267948966,CriminalBehaviour,Illitcit Substance,2
420,420,2009,6,7-Saturday,1.5707963267948966,CriminalBehaviour,Obscene/libelous acts,1
421,421,2009,6,7-Saturday,1.5707963267948966,CriminalBehaviour,Physical/Verbal Agression,5
422,422,2009,6,7-Saturday,1.5707963267948966,CriminalBehaviour,Robbery,7
423,423,2009,6,7-Saturday,1.5707963267948966,CriminalBehaviour,Theft,3
424,424,2009,7,1-Sunday,2.4683942278205517,CriminalBehaviour,Agression,4
425,425,2009,7,1-Sunday,2.4683942278205517,CriminalBehaviour,Break-in,5
426,426,2009,7,1-Sunday,2.4683942278205517,CriminalBehaviour,Corporal injury,1
427,427,2009,7,1-Sunday,2.4683942278205517,CriminalBehaviour,Gunshot,1
428,428,2009,7,1-Sunday,2.4683942278205517,CriminalBehaviour,Illitcit Substance,3
429,429,2009,7,1-Sunday,2.4683942278205517,CriminalBehaviour,Obscene/libelous acts,4
430,430,2009,7,1-Sunday,2.4683942278205517,CriminalBehaviour,Physical/Verbal Agression,3
431,431,2009,7,1-Sunday,2.4683942278205517,CriminalBehaviour,Possession of explosive device,1
432,432,2009,7,1-Sunday,2.4683942278205517,CriminalBehaviour,Rape,1
433,433,2009,7,1-Sunday,2.4683942278205517,CriminalBehaviour,Robbery,7
434,434,2009,7,1-Sunday,2.4683942278205517,CriminalBehaviour,Theft,3
435,435,2009,7,2-Monday,3.365992128846207,CriminalBehaviour,Agression,2
436,436,2009,7,2-Monday,3.365992128846207,CriminalBehaviour,Break-in,4
437,437,2009,7,2-Monday,3.365992128846207,CriminalBehaviour,Corporal injury,1
438,438,2009,7,2-Monday,3.365992128846207,CriminalBehaviour,False Identity,1
439,439,2009,7,2-Monday,3.365992128846207,CriminalBehaviour,False money,1
440,440,2009,7,2-Monday,3.365992128846207,CriminalBehaviour,Fishing in Prohibited Places,1
441,441,2009,7,2-Monday,3.365992128846207,CriminalBehaviour,Gunshot,1
442,442,2009,7,2-Monday,3.365992128846207,CriminalBehaviour,Illitcit Substance,6
443,443,2009,7,2-Monday,3.365992128846207,CriminalBehaviour,Misuse of transport card,1
444,444,2009,7,2-Monday,3.365992128846207,CriminalBehaviour,Robbery,7
445,445,2009,7,2-Monday,3.365992128846207,CriminalBehaviour,Theft,4
446,446,2009,7,3-Tuesday,4.263590029871862,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1
447,447,2009,7,3-Tuesday,4.263590029871862,CriminalBehaviour,Break-in,5
448,448,2009,7,3-Tuesday,4.263590029871862,CriminalBehaviour,Fishing in Prohibited Places,2
449,449,2009,7,3-Tuesday,4.263590029871862,CriminalBehaviour,Fraud (monetary),1
450,450,2009,7,3-Tuesday,4.263590029871862,CriminalBehaviour,Illitcit Substance,5
451,451,2009,7,3-Tuesday,4.263590029871862,CriminalBehaviour,Irregular landfill,1
452,452,2009,7,3-Tuesday,4.263590029871862,CriminalBehaviour,Misuse of transport card,1
453,453,2009,7,3-Tuesday,4.263590029871862,CriminalBehaviour,Physical/Verbal Agression,2
454,454,2009,7,3-Tuesday,4.263590029871862,CriminalBehaviour,Robbery,9
455,455,2009,7,3-Tuesday,4.263590029871862,CriminalBehaviour,Sexual harassment,1
456,456,2009,7,3-Tuesday,4.263590029871862,CriminalBehaviour,Theft,6
457,457,2009,7,4-Wednesday,5.161187930897517,CriminalBehaviour,Agression,3
458,458,2009,7,4-Wednesday,5.161187930897517,CriminalBehaviour,Break-in,13
459,459,2009,7,4-Wednesday,5.161187930897517,CriminalBehaviour,Fishing in Prohibited Places,4
460,460,2009,7,4-Wednesday,5.161187930897517,CriminalBehaviour,Gang-sacking/pillaging,1
461,461,2009,7,4-Wednesday,5.161187930897517,CriminalBehaviour,Illitcit Substance,7
462,462,2009,7,4-Wednesday,5.161187930897517,CriminalBehaviour,Obscene/libelous acts,1
463,463,2009,7,4-Wednesday,5.161187930897517,CriminalBehaviour,Robbery,10
464,464,2009,7,4-Wednesday,5.161187930897517,CriminalBehaviour,Theft,9
465,465,2009,7,5-Thursday,6.058785831923172,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1
466,466,2009,7,5-Thursday,6.058785831923172,CriminalBehaviour,Abuse of incapacitated persons,1
467,467,2009,7,5-Thursday,6.058785831923172,CriminalBehaviour,Agression,5
468,468,2009,7,5-Thursday,6.058785831923172,CriminalBehaviour,Break-in,16
469,469,2009,7,5-Thursday,6.058785831923172,CriminalBehaviour,Illitcit Substance,2
470,470,2009,7,5-Thursday,6.058785831923172,CriminalBehaviour,Misuse of transport card,1
471,471,2009,7,5-Thursday,6.058785831923172,CriminalBehaviour,Obscene/libelous acts,2
472,472,2009,7,5-Thursday,6.058785831923172,CriminalBehaviour,Physical/Verbal Agression,1
473,473,2009,7,5-Thursday,6.058785831923172,CriminalBehaviour,Robbery,8
474,474,2009,7,5-Thursday,6.058785831923172,CriminalBehaviour,Theft,5
475,475,2009,7,6-Friday,0.6731984257692414,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1
476,476,2009,7,6-Friday,0.6731984257692414,CriminalBehaviour,Agression,1
477,477,2009,7,6-Friday,0.6731984257692414,CriminalBehaviour,Break-in,18
478,478,2009,7,6-Friday,0.6731984257692414,CriminalBehaviour,Corporal injury,1
479,479,2009,7,6-Friday,0.6731984257692414,CriminalBehaviour,Extortion,1
480,480,2009,7,6-Friday,0.6731984257692414,CriminalBehaviour,Gunshot,1
481,481,2009,7,6-Friday,0.6731984257692414,CriminalBehaviour,Illegal possession,1
482,482,2009,7,6-Friday,0.6731984257692414,CriminalBehaviour,Illitcit Substance,8
483,483,2009,7,6-Friday,0.6731984257692414,CriminalBehaviour,Misuse of transport card,1
484,484,2009,7,6-Friday,0.6731984257692414,CriminalBehaviour,Obscene/libelous acts,3
485,485,2009,7,6-Friday,0.6731984257692414,CriminalBehaviour,Physical/Verbal Agression,4
486,486,2009,7,6-Friday,0.6731984257692414,CriminalBehaviour,Robbery,7
487,487,2009,7,6-Friday,0.6731984257692414,CriminalBehaviour,Sexual assault/rape,1
488,488,2009,7,6-Friday,0.6731984257692414,CriminalBehaviour,Theft,5
489,489,2009,7,7-Saturday,1.5707963267948966,CriminalBehaviour,Agression,5
490,490,2009,7,7-Saturday,1.5707963267948966,CriminalBehaviour,Break-in,8
491,491,2009,7,7-Saturday,1.5707963267948966,CriminalBehaviour,Corporal injury,1
492,492,2009,7,7-Saturday,1.5707963267948966,CriminalBehaviour,Environmental crime,1
493,493,2009,7,7-Saturday,1.5707963267948966,CriminalBehaviour,Gunshot,1
494,494,2009,7,7-Saturday,1.5707963267948966,CriminalBehaviour,Illitcit Substance,3
495,495,2009,7,7-Saturday,1.5707963267948966,CriminalBehaviour,Irregular Construction,1
496,496,2009,7,7-Saturday,1.5707963267948966,CriminalBehaviour,Maltreatment,1
497,497,2009,7,7-Saturday,1.5707963267948966,CriminalBehaviour,Murder,1
498,498,2009,7,7-Saturday,1.5707963267948966,CriminalBehaviour,Obscene/libelous acts,2
499,499,2009,7,7-Saturday,1.5707963267948966,CriminalBehaviour,Physical/Verbal Agression,7
500,500,2009,7,7-Saturday,1.5707963267948966,CriminalBehaviour,Possession of explosive device,1
501,501,2009,7,7-Saturday,1.5707963267948966,CriminalBehaviour,Robbery,10
502,502,2009,7,7-Saturday,1.5707963267948966,CriminalBehaviour,Sexual assault/rape,1
503,503,2009,7,7-Saturday,1.5707963267948966,CriminalBehaviour,Theft,2
504,504,2009,8,1-Sunday,2.4683942278205517,CriminalBehaviour,Agression,8
505,505,2009,8,1-Sunday,2.4683942278205517,CriminalBehaviour,Break-in,18
506,506,2009,8,1-Sunday,2.4683942278205517,CriminalBehaviour,Gunshot,1
507,507,2009,8,1-Sunday,2.4683942278205517,CriminalBehaviour,Illitcit Substance,4
508,508,2009,8,1-Sunday,2.4683942278205517,CriminalBehaviour,Obscene/libelous acts,1
509,509,2009,8,1-Sunday,2.4683942278205517,CriminalBehaviour,Physical/Verbal Agression,8
510,510,2009,8,1-Sunday,2.4683942278205517,CriminalBehaviour,Robbery,1
511,511,2009,8,1-Sunday,2.4683942278205517,CriminalBehaviour,Theft,2
512,512,2009,8,2-Monday,3.365992128846207,CriminalBehaviour,Break-in,11
513,513,2009,8,2-Monday,3.365992128846207,CriminalBehaviour,Corporal injury,1
514,514,2009,8,2-Monday,3.365992128846207,CriminalBehaviour,Crime against individual liberty,1
515,515,2009,8,2-Monday,3.365992128846207,CriminalBehaviour,Fishing in Prohibited Places,3
516,516,2009,8,2-Monday,3.365992128846207,CriminalBehaviour,Illitcit Substance,7
517,517,2009,8,2-Monday,3.365992128846207,CriminalBehaviour,Irregular Construction,1
518,518,2009,8,2-Monday,3.365992128846207,CriminalBehaviour,Obscene/libelous acts,1
519,519,2009,8,2-Monday,3.365992128846207,CriminalBehaviour,Robbery,5
520,520,2009,8,2-Monday,3.365992128846207,CriminalBehaviour,Theft,1
521,521,2009,8,3-Tuesday,4.263590029871862,CriminalBehaviour,Agression,3
522,522,2009,8,3-Tuesday,4.263590029871862,CriminalBehaviour,Break-in,7
523,523,2009,8,3-Tuesday,4.263590029871862,CriminalBehaviour,Illegal possession,2
524,524,2009,8,3-Tuesday,4.263590029871862,CriminalBehaviour,Illitcit Substance,6
525,525,2009,8,3-Tuesday,4.263590029871862,CriminalBehaviour,Physical/Verbal Agression,1
526,526,2009,8,3-Tuesday,4.263590029871862,CriminalBehaviour,Robbery,5
527,527,2009,8,3-Tuesday,4.263590029871862,CriminalBehaviour,Theft,1
528,528,2009,8,4-Wednesday,5.161187930897517,CriminalBehaviour,Agression,1
529,529,2009,8,4-Wednesday,5.161187930897517,CriminalBehaviour,Break-in,18
530,530,2009,8,4-Wednesday,5.161187930897517,CriminalBehaviour,Corporal injury,1
531,531,2009,8,4-Wednesday,5.161187930897517,CriminalBehaviour,Fishing in Prohibited Places,7
532,532,2009,8,4-Wednesday,5.161187930897517,CriminalBehaviour,Illitcit Substance,7
533,533,2009,8,4-Wednesday,5.161187930897517,CriminalBehaviour,Misuse of transport card,2
534,534,2009,8,4-Wednesday,5.161187930897517,CriminalBehaviour,Obscene/libelous acts,2
535,535,2009,8,4-Wednesday,5.161187930897517,CriminalBehaviour,Physical/Verbal Agression,3
536,536,2009,8,4-Wednesday,5.161187930897517,CriminalBehaviour,Robbery,7
537,537,2009,8,4-Wednesday,5.161187930897517,CriminalBehaviour,Theft,2
538,538,2009,8,5-Thursday,6.058785831923172,CriminalBehaviour,Agression,4
539,539,2009,8,5-Thursday,6.058785831923172,CriminalBehaviour,Break-in,14
540,540,2009,8,5-Thursday,6.058785831923172,CriminalBehaviour,Fishing in Prohibited Places,2
541,541,2009,8,5-Thursday,6.058785831923172,CriminalBehaviour,Illitcit Substance,7
542,542,2009,8,5-Thursday,6.058785831923172,CriminalBehaviour,Obscene/libelous acts,2
543,543,2009,8,5-Thursday,6.058785831923172,CriminalBehaviour,Physical/Verbal Agression,2
544,544,2009,8,5-Thursday,6.058785831923172,CriminalBehaviour,Robbery,8
545,545,2009,8,5-Thursday,6.058785831923172,CriminalBehaviour,Theft,4
546,546,2009,8,6-Friday,0.6731984257692414,CriminalBehaviour,Agression,3
547,547,2009,8,6-Friday,0.6731984257692414,CriminalBehaviour,Break-in,7
548,548,2009,8,6-Friday,0.6731984257692414,CriminalBehaviour,Gunshot,1
549,549,2009,8,6-Friday,0.6731984257692414,CriminalBehaviour,Illitcit Substance,3
550,550,2009,8,6-Friday,0.6731984257692414,CriminalBehaviour,Obscene/libelous acts,4
551,551,2009,8,6-Friday,0.6731984257692414,CriminalBehaviour,Physical/Verbal Agression,2
552,552,2009,8,6-Friday,0.6731984257692414,CriminalBehaviour,Robbery,1
553,553,2009,8,6-Friday,0.6731984257692414,CriminalBehaviour,Sexual assault/rape,1
554,554,2009,8,6-Friday,0.6731984257692414,CriminalBehaviour,Theft,4
555,555,2009,8,7-Saturday,1.5707963267948966,CriminalBehaviour,Agression,10
556,556,2009,8,7-Saturday,1.5707963267948966,CriminalBehaviour,Break-in,18
557,557,2009,8,7-Saturday,1.5707963267948966,CriminalBehaviour,Gunshot,1
558,558,2009,8,7-Saturday,1.5707963267948966,CriminalBehaviour,Illegal possession,1
559,559,2009,8,7-Saturday,1.5707963267948966,CriminalBehaviour,Illitcit Substance,11
560,560,2009,8,7-Saturday,1.5707963267948966,CriminalBehaviour,Obscene/libelous acts,4
561,561,2009,8,7-Saturday,1.5707963267948966,CriminalBehaviour,Physical/Verbal Agression,1
562,562,2009,8,7-Saturday,1.5707963267948966,CriminalBehaviour,Robbery,8
563,563,2009,8,7-Saturday,1.5707963267948966,CriminalBehaviour,Theft,2
